代號,名稱,2019,2018,2017,2016,2015,2014,2013,2012,2011,2010
2801,彰銀,0.64,0.45,0.42,0.35,0.2,0.6,0.1,0.2,0.28,0.3
2496,卓越,4,6.5,2.5,0,0,0,0,0,0,0
3529,力旺,8,7.5,6.5,6,6,4,2.7,2.5,2.5,2.5
4739,康普,3.2,3.01,2.7,1.56,1.02,0.5,0.3,1.2,1,0.5
00771,元大US高息特別股,0.25,,,,,,,,,
3689,湧德,1.2,2.3,1.6,1.5,4.3,4.46,3.8,3.5,3,1.19
5013,強新,0.5,0.8,0.3,0.6,0.2,0.6,0,0.5,0.5,0
1219,福壽,0.1,0.3,0.3,0.25,0.18,0.15,0.1,0.5,0.45,0.32
6230,超眾,4.7,3.95,7.5,5.5,4,3.2,3,1.5,2.5,2.5
1536,和大,3.5,3.75,3.5,3.2,2.1,1.29,0.22,0,0,0
4160,創源,0.63,0.4,0,0,0,0,0,0,0,0
01010T,京城樂富R1,0.32,,,,,,,,,
5516,雙喜,0,0,0,0,0,0,0,1,0.5,0.5
00726B,國泰5Y+新興債,1.79,1.2,,,,,,,,
00720B,元大投資級公司債,1.49,0.52,,,,,,,,
1711,永光,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.6,0.7
3296,勝德,1,0,1.2,0.1,0.3,0,0.73,0,1,2.3
5225,東科-KY,1.3,0.7,1.12,3.01,5,5,5,0.71,,
00718B,富邦中國政策債,1.18,0.16,,,,,,,,
3008,大立光,68,72.5,63.5,63.5,51,28.5,17,17,13.5,10
4556,旭然,1.25,0.36,0.36,0.75,0.7,,,,,
8261,富鼎,1,0.45,0.7,1,0.4,0,0,0,0.7,1
4909,新復興,0.7,0.6,1.2,1.3,1.3,2.2,1.2,2,1.7,2.5
6417,韋僑,0.6,0.7,1.5,1.5,0.8,0.2,0.7,,,
6491,晶碩,1.5,0,1,0,0,,,,,
6221,晉泰,1.25,0.5,0.5,1.69,1.29,1.6,1.3,1.3,0.59,0
01003T,兆豐新光R1,0.38,0.37,0.35,0.37,0.37,0.37,0.35,0.39,0.38,0.37
4161,聿新科,0.5,0,1.02,0.5,1.03,0,0,0,0,
00740B,富邦全球投等債,1.46,,,,,,,,,
5392,應華,0.47,1,0.44,1,0.1,0.99,0.99,2.5,3.5,5
00756B,群益15年EM主權債,1.2,,,,,,,,,
00749B,凱基新興債10+,0.93,,,,,,,,,
8086,宏捷科,1.5,1.4,2.4,4.75,1.95,0,0,0,0.4,0.2
00854B,富邦全球保險債,,,,,,,,,,
8404,百和興業-KY,0.2,0.3,0.2,0.3,1.2,1,0.52,0.2,0,0
8406,金可-KY,5,6.8,6.8,6.8,6.6,6.58,4.99,2.3,0,1.6
00735,國泰臺韓科技,1.06,,,,,,,,,
1312A,國喬特,0.6,1.6,1.6,1.4,0.9,1.6,1.6,1.3,1.6,5.6
6654,天正國際,5.5,1,1.8,,,,,,,
00734B,台新JPM新興債,0.92,0.3,,,,,,,,
00845B,富邦新興投等債,0.43,,,,,,,,,
00846B,富邦歐洲銀行債,0.2,,,,,,,,,
9921,巨大,4.6,3.5,5,6.2,6.6,6,5.5,5.5,5,4.5
00714,群益道瓊美國地產,0.56,0.85,,,,,,,,
8908,欣雄,0.9,0.78,0.6,0.6,0.8,0.77,0,0,0,0
1603,華電,0.5,1,0.5,0.5,0,0,0,0,0,0
6425,易發,3,2.1,0.49,2.98,1.99,3,3,,,
6485,點序,0,0,1.46,1.45,3.42,,,,,
00794B,群益7+中國政金債,0.39,,,,,,,,,
8043,蜜望實,2.6,0.8,1,0.8,1,0.5,0.7,1,0.85,0.7
2745,五福,0.3,1.76,0.3,2.5,1.15,,,,,
2101,南港,0.7,0.71,1.14,0.2,0,1.06,0,0.53,0.52,0
3406,玉晶光,3.5,3.5,0,0,0,0,2,2.5,1.5,0
00776,新光ICE美國權值,0.39,,,,,,,,,
4728,雙美,1.2,0.3,0,0,0.61,0.6,0.5,0.6,0,0
2834,臺企銀,0.3,0.27,0.1,0.1,0,0,0,0,0,0
00724B,群益10年IG金融債,1.63,0.8,,,,,,,,
3141,晶宏,1.51,1,0.57,0.31,0.62,0.25,0,0,0,0
00842B,台新美元銀行債,0.44,,,,,,,,,
6504,南六,5,4.5,4.8,3.9,2.8,2.2,1.33,0.3,0.15,0.5
1533,車王電,0.8,0.3,0.2,0.1,0.5,1.5,0.3,0.4,0,0.5
3047,訊舟,0,0,0.5,0.5,0.6,0.69,0.13,0,0.15,0.1
00722B,群益15年IG電信債,1.71,1.16,,,,,,,,
00750B,凱基科技債10+,1.44,,,,,,,,,
4939,亞電,0.5,0.5,0,0,0.7,0.7,0.15,0.42,0.12,0.07
6156,松上,0.4,0.4,0.8,0.3,0,0,0,0,0,0
00790B,FH次順位IG金融債,1.36,,,,,,,,,
00785B,富邦金融投等債,0.64,,,,,,,,,
2901,欣欣,0.39,0.41,0.38,0.49,0.44,0.38,0.43,0.4,0.27,0.31
6238,勝麗,8.25,7.98,7.49,5.88,0,0,0,0,0,0
4966,譜瑞-KY,12.31,12.22,8.88,4.94,4.98,2.8,3.4,3.47,0,
1710,東聯,1.75,1.75,0.2,0.5,1,1.2,1.2,2,2.4,1.7
4720,德淵,0.15,0.2,0.6,1,0.3,0.6,0.7,0.25,0.2,0.25
8443,阿瘦,0.43,0.28,0.3,1.5,1.73,1.5,3,,,0.57
5386,青雲,0.5,1,1.3,1,0,0.6,0,0,0,0
00775B,新光投等債15+,0.64,,,,,,,,,
4764,雙鍵,5,2.7,2.2,,,,,,,
4551,智伸科,3.1,6.35,4.6,3.25,3.85,0,,,,
00788B,元大10年IG電能債,0.7,,,,,,,,,
4971,IET-KY,0.99,2,2,2,1.38,1,1,1.5,,
00839B,凱基醫療保健債,0.52,,,,,,,,,
6271,同欣電,6,6,5.91,6,6,7,5,3.94,4,3
8176,智捷,0.6,0.55,0.3,0,0,0,1.06,1.04,0.51,1.17
6199,天品,0.2,0.2,0,0,0,0,0,0,0,0
00747B,FH中國政策債,1.88,,,,,,,,,
1108,幸福,0,0,0.6,0.85,0.6,0.45,0,0,0,0.17
1902,台紙,0.35,0.33,0,0,0,0,0,0.5,0.6,0
3669,圓展,0.4,0.4,0.88,0.2,0.41,0.2,0.48,1.5,3,4
1599,宏佳騰,1,1.01,2,3,1.95,1.3,3.4,3,0,
2316,楠梓電,1,0,0,4.5,1.5,0.8,0.2,0,0,0
00786B,元大10年IG銀行債,1,,,,,,,,,
8096,擎亞,0,0.2,0,0.08,0,0,1.5,2.08,1.03,1.7
8917,欣泰,2.1,1.5,1.23,1,1,1,1.6,1.3,1.5,1.5
6284,佳邦,0.8,0.46,0.46,1,1,0.44,0,0.5,1.6,0.51
3672,康聯訊,0.3,0.6,1.22,1.8,2,0.1,0,,,
00784B,富邦中國投等債,0.68,,,,,,,,,
3380,明泰,1,1,1.04,0.5,1.2,1.36,1.15,1.34,1.5,1.28
8171,天宇,0,0,0,0,0,0,0,1.2,1,
00748B,凱基中國債3-10,0.48,,,,,,,,,
6679,鈺太,1.6,1,,,,,,,,
00848B,中信新興亞洲債,,,,,,,,,,
4130,健亞,0.3,0.8,0.35,0.5,0.5,0.3,0.3,0,0,0
00849B,中信EM主權債0-5,,,,,,,,,,
6510,精測,10,10,8,6,2.3,1.2,,,,
8929,富堡,0.7,1.5,1.5,0.7,1.2,2,1.74,1.8,1.6,1.98
3481,群創,0.06,0.8,0.1,0.2,0.7,0.15,0,0,0,0
01009T,王道圓滿R1,0.3,,,,,,,,,
6683,雍智科技,3,2,,,,,,,,
2641,正德,0,0,0,0.1,0.2,0.2,0.2,0.2,,
00782B,國泰A級公用債,0.73,,,,,,,,,
00843B,台新中國政策債,,,,,,,,,,
00746B,富邦A級公司債,1.09,,,,,,,,,
3545,敦泰,0.52,0.51,0.66,0.73,0.31,2,0.7,0.8,2.77,1.88
4994,傳奇,0,0,0,0.25,1,1,1,1.5,0.4,
00844B,新光15年IG金融債,0.32,,,,,,,,,
4526,東台,0.3,0,0.5,0.8,1,1.1,1,1.2,1.2,1
00796B,中信中國債7-10,0.12,,,,,,,,,
2836,高雄銀,0.11,0.13,0.6,0.03,0.03,0.02,0.02,0,0.02,0
3450,聯鈞,3,3,6.5,6.5,4.5,4.5,2,3,4,2
1531,高林股,0.5,0.8,0.6,0.6,0.8,1,1.2,2,1.8,0.7
00759B,FH製藥債,3.01,,,,,,,,,
5274,信驊,18,15,12,8,7,5.5,5,4,,
8454,富邦媒,9,8,8,7,8.48,3.5,3.92,4.39,8.12,5.08
00834B,第一金金融債10+,0.39,,,,,,,,,
6234,高僑,0.6,0.3,0.5,1,0.9,0.2,0.2,0.2,0,0
00723B,群益15年IG科技債,1.52,0.7,,,,,,,,
6715,嘉基,0.5,,,,,,,,,
3081,聯亞,5,5,8,9,7,3,,,,
00774B,新光中國政金綠債,0.34,,,,,,,,,
4426,利勤,0.36,0.4,0.6,0.6,0.6,0.44,0.36,0.18,0.3,0.18
00789B,FH公司債A3,1.2,,,,,,,,,
4144,康聯-KY,0.52,1,1,1.5,3.62,3.6,3.2,4,0,
00721B,元大中國債3-5,1.55,0.55,,,,,,,,
00847B,中信美國市政債,0.72,,,,,,,,,
00755B,群益15年IG公用債,1.28,,,,,,,,,
00774C,新光中政金綠債+R,0.08,,,,,,,,,
3058,立德,0.2,0,0.5,0.5,0.5,0.5,1.74,0.5,1.22,1.8
00736,國泰新興市場,0.38,,,,,,,,,
3232,昱捷,0.2,0.1,0,0.4,1.5,0.4,0,0,0,0
2358,廷鑫,0,0,0,0,0,0,0,0,0,0
00754B,群益AAA-AA公司債,0.99,,,,,,,,,
00702,國泰標普低波高息,0.73,0.55,,,,,,,,
3055,蔚華科,1,0.8,0.82,1,1.2,0.31,0.3,0.35,2,1.2
7402,邑錡,1.2,0.35,0.41,2.2,0.15,0.58,,,,
8478,東哥遊艇,2,2.07,0.65,0.21,0.19,,,,,
00840B,凱基IG精選15+,0.41,,,,,,,,,
3178,公準,1,1,2.35,1,0.1,0,0,0,0,0
00799B,國泰A級醫療債,0.71,,,,,,,,,
00744B,國泰中國政金債5+,0.8,,,,,,,,,
8374,羅昇,0.5,0.5,0.1,0,0,0.3,0.3,2,0.5,2
6426,統新,1.49,1.49,1.49,1.5,1.51,1,0.51,,,
00710B,FH彭博高收益債,1.06,0.96,0.1,,,,,,,
00761B,國泰A級公司債,1.11,,,,,,,,,
3218,大學光,1.25,1.2,1.15,1.1,1.05,1,0,0.33,0,0
00696B,富邦美債20年,1.4,0.74,,,,,,,,
6668,中揚光,1,2,1,,,,,,,
00841B,凱基AAA-AA公司債,0.3,,,,,,,,,
8936,國統,0.09,0,0,0.5,2.1,1.5,1.2,1.25,0.25,0.2
3285,微端,1.2,0.46,1,1,0.8,0.5,1,1,1.6,0.8
2375,凱美,3,3,0,0,1.14,0.1,0,0,0,0
6171,亞銳士,0.2,0.3,0.2,0.3,0,0,0,0.2,0,0
00798B,國泰中企A級債7+,0.67,,,,,,,,,
00835B,第一金科技債10+,0.6,,,,,,,,,
2362,藍天,1,0.84,0.71,1.12,2.5,3.15,2,1.5,1.01,1.5
8906,花王,0.11,0,0,0,0,0,0,0,0,0
6158,禾昌,10,1.22,1.2,0.49,0,0,0.95,1,2.4,4
4968,立積,1.49,0.63,1.68,0.45,0,0,0,0,0,
1528,恩德,0.2,0.5,0.5,0.1,0.1,0.6,0.55,0.6,0.77,0.23
01004T,土銀富邦R2,0.36,0.38,0.38,0.4,0.4,0.39,0.37,0.37,0.37,0.43
6472,保瑞,3,0.5,0.8,0.6,0.5,,,,,
4538,大詠城,1.2,1.4,0.5,0.5,0.65,1.2,0.6,0.6,,
2106,建大,1,1.2,2,2.2,2.25,1.8,1.7,1.35,1.1,1.1
6452,康友-KY,3.2,8,7.65,9.2,8.15,,,,,
00773B,中信優先金融債,0.96,,,,,,,,,
8937,合騏,0.11,0,0,0.11,0.24,0.11,0,0,0,0
00867B,新光A-BBB電信債,,,,,,,,,,
4545,銘鈺,0.35,0.5,2.25,5.5,6.2,2.8,0.27,,,
2329,華泰,0,0,0,0,0,0,0,0,0,0
8046,南電,0.7,0.5,0.8,1,1.3,0,0,2,0.38,5.4
4707,磐亞,0.1,0.1,0.1,0.1,0,0,0,0,0,0.2
8463,潤泰材,0.7,0.83,1.1,1,2.16,,,,,
00694B,富邦美債1-3,0.77,0.63,,,,,,,,
8927,北基,0.2,0.11,0,0,0,0,0.01,0.42,0.05,0.25
4416,三圓,2,2,2,4.5,4.5,4.5,12,4.5,3.2,3.6
1569,濱川,0.25,0.6,0.39,0,0,0,0.2,1.8,0.76,1.89
5245,智晶,1.5,5,5,2.37,2.26,0.55,0,0,1.5,
6237,驊訊,0.25,0.5,0.25,0.25,0.7,0.99,1,0.25,0,0
2613,中櫃,0.28,0.33,0.07,0.04,0.18,0.15,0,0,0,0
3645,達邁,1.5,1.5,1.2,0.5,1.5,0.5,1,1.2,0.7,0
2425,承啟,1.5,0,0.15,0.3,0.36,0.3,0.5,0,0,0
9931,欣高,1.3,1.2,1.2,1,1.3,0.8,1.7,0.5,1.6,1.6
1762,中化生,1.2,0.5,0.5,1.5,0.5,1,1.5,1.5,2,2.5
00772B,中信高評級公司債,1,,,,,,,,,
6469,大樹,1.3,1.64,1.3,2,1,2,,,,
3661,世芯-KY,1.53,1.07,0,0.47,0.66,0.18,0,0.15,1.01,
8040,九暘,0,0,0,0,0,0,0,0,1.04,0
4106,雃博,0.65,0.8,0.8,1,1,0.7,0.5,1.75,1.1,1.7
00860B,群益1-5年IG債,0.04,,,,,,,,,
9105,泰金寶-DR,0.09,0.09,0.09,0.12,0.08,0.08,0.16,0.16,0.14,0.11
9958,世紀鋼,0.3,0.3,0.3,0.4,0.1,0.8,0.25,0,0.2,0.1
5269,祥碩,12,6,4.5,3,3,1.25,2.5,0.2,,
5398,慕康生醫,0,0.13,0,0,0,0.15,0,0,0.2,0.25
3702A,大聯大甲特,,,,,,,,,,
00711B,FH彭博新興債,0.85,0.94,0.08,,,,,,,
00838B,永豐7-10年中國債,0.45,,,,,,,,,
00780B,國泰A級金融債,0.43,,,,,,,,,
8105,凌巨,0,0.2,0.2,0.1,0,0,0,0,0,0
01007T,兆豐國泰R2,0.43,0.66,0.44,0.43,0.45,0.43,0.43,0.43,0.43,0.38
6603,富強鑫,0.5,0.59,0.3,0.1,0.4,0.2,0.11,0.5,0.8,0
4935,茂林-KY,0.8,1,3,3.5,2,1,1.2,2.5,0,
1423,利華,0,0,0,0,0,0,0,0,0,0
1597,直得,1,1,1,0.5,0.5,0.2,0.3,1,0.5,
1760,寶齡富錦,1.8,1.5,0.9,0.8,0.15,0,0,0,0,0
3685,元創精密,0.6,0.4,0,0,0,1,1.5,2,2.02,1.54
4760,勤凱,1.4,0.8,0.5,0.3,0.4,0.12,,,,
1446,宏和,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0,0
3062,建漢,0.4,0.35,0.8,1,0.7,0.35,0.15,1.3,0.7,1.53
2888A,新光金甲特,,,,,,,,,,
2104,國際中橡,1.5,1.8,1.5,1.15,2.4,1.15,2.2,1.6,1.6,1.4
2509,全坤建,0.6,0.4,1.2,1.6,1.2,1.5,1,2,2,2
4129A,聯合甲特,,,,,,,,,,
4991,環宇-KY,1.19,0.98,0.95,0.24,0.24,0.09,0,0.2,,
4561,健椿,1,0.69,0.2,0.2,,,,,,
1734,杏輝,0.1,0.2,0.1,0.2,0.8,0.8,0.6,0.35,0.65,0.55
5706,鳳凰,1.61,3,2,2.82,1.5,3,3,3,0.5,2.28
3652,精聯,0.7,0.7,0.7,0.7,0.8,0.5,0,0.93,1.15,1
6538,倉和,1,1.3,4.3,4.25,3.25,3.5,,,,
2029,盛餘,0.25,1.75,2.45,1,1.15,1.15,0.35,1.1,0.35,0.25
2838,聯邦銀,0,0.4,0.45,0.4,0.26,0,0,0,0,0
4121,優盛,0.1,0.3,0,0,0,0,0.2,0,0.4,0
5201,凱衛,1.4,0.3,0,1.1,1.1,1,0.05,0,0,0
8072,陞泰,0.5,0.5,0.5,1,1.43,20,7,7,7,6
8076,伍豐,1,0.7,0.7,0.72,0.5,0.28,0.2,0.2,0,0.41
00778B,凱基金融債20+,1.09,,,,,,,,,
3221,台嘉碩,0.42,0.48,1,0.99,1.3,0.94,0.25,0.2,0.8,0.65
3680,家登,0.25,0.25,0.37,0.51,0.5,0.5,0.5,0.5,0.3,0.3
00853B,統一美債10年Aa-A,0.36,,,,,,,,,
6172,互億,0,0,0,0,0,0,0,0,0,0
00695B,富邦美債7-10,3.05,0.52,,,,,,,,
8104,錸寶,3,0.7,0.5,,,,,,,
4162,智擎,1,2,2.5,2,1,0,0,0,,
00765B,群益中國政金債,1.12,,,,,,,,,
1590,亞德客-KY,5.24,7.44,5.37,4,4.8,6.3,3.8,5.3,4.36,
1789,神隆,0.49,0.48,0.3,0.3,0.2,1.2,1.2,1,0.1,
4803,VHQ-KY,6.95,3.3,2,1,,0,,,,
2722,夏都,0.2,0.4,0.5,0.5,0.5,0.7,0.7,0.7,0.5,0
00833B,第一金美債20+,0.44,,,,,,,,,
1589,永冠-KY,0,1.53,3.25,8.45,6,3.5,2.6,0.15,,
4114,健喬,0.2,0.2,0.2,0.17,0.2,0.19,0.2,0.1,0.11,0
00687B,國泰20年美債,1.09,0.92,0.4,,,,,,,
8455,大拓-KY,0.17,0.11,0.12,0.08,0,,,,,
3591,艾笛森,0.3,0,0,0.32,0.31,0.42,0.83,3.01,3.5,3
00792B,群益A級公司債,0.86,,,,,,,,,
00793B,群益AAA-A醫療債,1.08,,,,,,,,,
5601,台聯櫃,0.3,0.3,0.3,0.5,0.7,0.3,0.36,0.26,0.23,0.22
3483,力致,0.1,0.41,0.9,0.1,0.15,0.15,1.2,0.5,0.3,3.6
00787B,元大10年IG醫療債,1.03,,,,,,,,,
2344,華邦電,1,1,0.6,0.1,0,0,0,0,0,0
00679B,元大美債20年,1.05,0.98,0.74,,,,,,,
00863B,中信全球電信債,,,,,,,,,,
8427,基勝-KY,0,0.35,4,3.6,1.5,1.9,3.5,3,6,
00777B,凱基AAA至A公司債,0.65,,,,,,,,,
8442,威宏-KY,1.5,0,2.2,3,,,,,,
00795B,中信美國公債20年,1.39,,,,,,,,,
00751B,元大AAA至A公司債,1.37,,,,,,,,,
2505,國揚,0.5,0.25,0,0.4,0.1,0.4,0.29,0.3,0,0
3373,熱映,0.5,0.3,0.5,1.4,0.7,0.13,0,0.56,1.47,1.2
2417,圓剛,0.1,0.1,0.1,0.1,0.1,0.1,0.4,2,3.17,2.7
910861,神州-DR,0.06,,,6.69,0.39,1.09,0.76,0.59,0.59,
4714,永捷,1.58,0.47,0.19,0.49,0.26,0.31,0,0.5,1,1
00769B,FH中國信用債,1.58,,,,,,,,,
00862B,中信投資級公司債,,,,,,,,,,
00781B,國泰A級科技債,1.15,,,,,,,,,
00832B,新光美債20+,0.76,,,,,,,,,
1110,東泥,0.1,0.1,0.1,0.2,0.2,0.2,0.1,0.1,0.1,0.2
8044,網家,0,0,4.96,5.24,4.52,3.61,2.99,3.64,3.78,1.63
2049,上銀,7,3.5,1.6,2.1,3.2,2.7,2.7,5.5,3,0.3
4413,飛寶企業,0,0,0,0,0,0,0,0,0,0
6612,奈米醫材,0.5,0.5,0,,,,,,,
2530,華建,0.3,0,0.8,1.6,0,0,0.15,0.3,1.1,0.6
5457,宣德,0,0,0,0.5,0,0,0,0,0,0
00831B,新光美債1-3,0.26,,,,,,,,,
1516,川飛,0,0,0.37,0,0,0,0,0,0,0
6415,矽力-KY,6.52,5.98,4.92,2.01,3.97,2.98,0,,,
2062,橋椿,0.3,0.3,1,1,2.68,4.5,2,2.2,3.5,2.33
4554,橙的,0,0,0.8,1.8,0.4,0,,,,
3594,磐儀,0.1,0.2,0.2,0.2,1.09,0.5,0.88,0.68,0.7,0.3
00764B,群益25年美債,1.04,,,,,,,,,
9919,康那香,0.2,0.35,0.2,0.3,0.35,0.3,0.3,0.3,0.6,0.85
2630,亞航,1,1.25,1.55,0,1,0.25,0.9,0.35,0.1,0.6
6531,愛普,0.51,1.49,2,4.49,5.98,8,,,,
8034,榮群,0,0,0,0,0,0,0,0,0,0
00859B,群益0-1年美債,0.1,,,,,,,,,
00779B,凱基美債25+,0.74,,,,,,,,,
00719B,元大美債1-3,0.46,,,,,,,,,
00857B,永豐20年美公債,,,,,,,,,,
4943,康控-KY,5.15,5,1.5,1,0.5,0.5,0.5,1,2,
00856B,永豐1-3年美公債,,,,,,,,,,
00871B,元大中國政金債,,,,,,,,,,
3016,嘉晶,1,0.5,0,0,0.1,0,0,0.2,0.3,0
4502,健信,0.3,1.25,0.05,0,0,0,0,0,0,0
2236,百達-KY,0.1,0.76,1.96,0.4,1.33,1,,,,
1784,訊聯,0.28,0,0,0.41,0.7,1.03,1.16,0,0,1.88
00697B,元大美債7-10,1.27,0.25,,,,,,,,
00870B,元大15年EM主權債,,,,,,,,,,
2929,淘帝-KY,3.13,4.83,3.23,5.45,6.5,4.5,0,,,
6533,晶心科,0.7,0,0,0,0,,,,,
6111,大宇資,0,0,0,0,0,0,0,0,0,0
8429,金麗-KY,0.13,0.13,0.7,0.4,0.7,3.95,4.3,4.34,,
5498,凱崴,0,0.02,0,0,0,0,0,0,0,0
6625,必應,1.5,0.5,0.13,,,,,,,
6153,嘉聯益,0.3,0.2,0.5,1,0.63,1,1.5,2,2,1.09
1325,恆大,0.5,0.35,0.8,0.7,0.45,0.65,0.45,0.65,0.35,0.5
1586,和勤,0.5,0.2,0,0,1.06,1,1,0.5,0.8,1.48
3687,歐買尬,0,0,0,0,0,0,5,10,0.5,5
4133,亞諾法,0.6,0.8,0.4,0.67,1.03,1.1,1.2,2,2,1.5
6441,廣錠,2,4,3,2,2.44,3,,,,
6516,勤崴國際,0.11,0.13,0.1,0.13,0.3,,,,,
4576,大銀微系統,0.8,,,,,,,,,
00858,永豐美國500大,,,,,,,,,,
1213,大飲,0,0,0,0,0,0,0,0,0,0
1217,愛之味,0,0,0,0,0,0,0,0,0,0
1258,其祥-KY,0,0.5,1.31,1.48,1.3,0.6,0.8,2.2,0,
1312,國喬,0,1,1,0.8,0.3,1,1,0.7,1,0.2
1316,上曜,1.89,2.26,0,0,0,0,0,0,0,0
1321,大洋,0,0,0,0,0,0,0,0,0,0
1337,再生-KY,0,0,0.01,0.3,0.04,0.8,3.6,3.52,,
1340,勝悅-KY,0.2,0.3,1.2,1,2,4,0,,,
1413,宏洲,0,0,0,0,0,0,0,0,0,0
1416,廣豐,1.2,1.2,3,1.3,0.3,2.31,1,0,0.5,0
1418,東華,0,0,0,0,0,0,0,0,0,0
1432,大魯閣,0,0,0,0,0,0,0,0,0,0
1435,中福,0,0,0,0,0,0,0,0,0,0
1438,裕豐,0,0,0,0,0,0,0,0,0,0
1441,大東,0.4,0,0,0,0,0,0.1,0.7,0,0
1443,立益,0,0,0,0,0,0,0,0,0,0
1444,力麗,0.4,0.5,0,0.5,0.5,0,0.6,0.5,0.5,0.8
1447,力鵬,0.2,0,0,0,0,0,0,0,0.5,0
1449,佳和,0,0,0,0,0,0,0,0,0,0
1451,年興,2,1.5,1.5,1.5,1.8,2,1.3,1,1.25,1
1453,大將,0,0,0,0,0,0,0,0,0,0
1455,集盛,0.2,0.4,0.3,0.2,0.2,0.2,0,0.1,0.6,0.1
1456,怡華,0,0,0,0,0,0,0,0,0,0
1459,聯發,0,0.1,0,0.2,0.55,0.35,0.1,0.47,0.7,0
1460,宏遠,0,0,0.4,0.8,0.7,0.2,0,0,0,0
1466,聚隆,0,0,0,0,0.5,0.47,1,1,0.3,0
1467,南緯,0,0,0,0,0.5,0.2,0.4,0.2,0,0
1468,昶和,0,0,0,0,0,0,0,0,0,0
1471,首利,0,0,0,0,0,0,0,0,0,0
1472,三洋紡,0,0,0,0,0,0,0,0,0,0
1474,弘裕,0.3,0.6,0.6,0.5,0.3,0.3,0.1,0.3,0.51,0.2
1475,本盟,0,0,0,0,0,0,0,0,0,0
1506,正道,0,0,0,0,0,0,0,0,0,0
1512,瑞利,0,0,0,0,0,0,0,0.5,0.5,0
1538,正峰新,0,0,0,0,0,0,0,0,0,0
1541,錩泰,1,1.5,3.3,3.21,1.71,0,0,0,0,0.98
1584,精剛,0,0,0,0,0,0,0,0,0,0
1592,英瑞-KY,0,1,2.2,1,1,2,,,,
1616,億泰,0,0,0,0,0,0,0,0,0,0
1714,和桐,0.15,0.3,0,0,0,0,0.2,0,0,0
1718,中纖,0.1,0.1,0,0.1,0,0,0,0,0,0
1721,三晃,0,0.2,0.7,0,0,0,0,0,0,0
1732,毛寶,0,0,0,0,0,0,0,0.4,0.5,0.6
1742,台蠟,0,0,0,0,0,0,0,0,0.2,0.13
1781,合世,0,0,0,0,0,0.5,0.1,0,0,0
1795,美時,0,0,0,0,0,0,0,0,0.3,0.1
1796,金穎生技,0.5,1,2.1,,0,0,0,0,0,0
1799,易威,0,0,0,0,0,0,0,0,0,1
1802,台玻,0.3,0.5,0,0,0,0.1,0.1,0.45,0.6,0.2
1805,寶徠,0,0,0,0.5,0,0,0,0,0,0
1806,冠軍,0,0,0,0,0,0.1,0,0.5,1.18,0.5
1810,和成,0.2,0.3,0,0.2,0.3,0.33,0,0.45,0,0
1815,富喬,0.5,0.65,0.5,0.35,0.2,0.15,0,0.18,0.79,0
1903,士紙,0,0,0,0,0,0,0,0,0,0
1905,華紙,0.35,0.5,0.35,0.6,0.1,0,0,0,1,0
2007,燁興,0,0,0,0,0,0,0,0,0.2,0
2008,高興昌,0,0,0,0,0,0,0,0,0,0
2009,第一銅,0,0,0,0,0.4,0.5,0,0,1.1,0.6
2014,中鴻,0.1,0,0,0,0,0,0,0,0.6,0
2017,官田鋼,0.4,0.45,0.35,0,0,0,0,0.25,0,0
2022,聚亨,0,0,0,0,0,0,0,0,0,0
2023,燁輝,0.1,0.2,0.4,0,0.2,0.2,0,0.3,0.3,0.3
2025,千興,0,0,0,0,0,0,0,0,0,0
2028,威致,0,0,0,0,0,0,0,0,0,0
2035,唐榮,0,0,0,0,0,0,0,0,0,0
2038,海光,0,0,0,0,0,0,0.28,1.1,0.3,0
2061,風青,0,0,0,0,0,0,0,0,1,0.8
2067,嘉鋼,0.4,0,0,0,0.32,1,0.5,,,
2102,泰豐,0,0,0.1,0.2,0.15,0.2,0.1,0.05,0.05,0.2
2109,華豐,0,0,0.2,0.2,1.2,0.28,0,0,0,0
2201,裕隆,0.67,0.58,0.5,0.9,0.7,0.7,0.8,1,1,0.35
2204,中華,1.7,1.8,1.6,1.5,1.15,1.1,0.9,1.2,1,0.3
2208,台船,0,0,0,0.5,0.5,0.5,0.8,1,1.8,1.1
2230,泰茂,0.15,0,0.2,0.6,0.8,0.6,0.9,0.7,0.2,0.15
2243,宏旭-KY,0,0.5,1,,,,,,,
2302,麗正,0,0,0,0.02,0.34,0.02,0,0,0.05,0
2305,全友,0,0,0,0,0,0,0,0,0,0
2314,台揚,0.2,0.2,0.12,0,0,0,0,0,0,0
2321,東訊,0,0,0,0,0,0,0,0,0,0
2331,精英,0,1,0,2,5,3,0.5,2.47,0,0.5
2332,友訊,0.2,0,0.3,0.3,0,1,1,1.1,1.32,1
2342,茂矽,0.27,0,0,0,0,0,0,0,0,0
2349,錸德,0,0,0,0,0,0,0,0,0,0
2364,倫飛,0,0,0,0,0,0,0,0,0,0
2368,金像電,0,0,0,0,0,0,0,0,0.15,0
2369,菱生,0.2,0.5,0.5,0.26,0.53,0.71,0.71,0.66,1.22,0.67
2371,大同,0,0,0,0,0,0,0,0,0,0
2380,虹光,0,0,0,0,0,0,0,0.25,0.4,0.2
2388,威盛,0,0,0,0,0,0,0,0,0,0
2390,云辰,0,0,0.06,0.2,0,0.5,0,0,0,0
